soil_moisture_(%),env_temperature_(°C),env_humidity_(%),plants_temp_(°C),plants_hum_(%),light_intensity_(lux),power_(W),soil_moisture_baseline,max_anomaly_detected,label
36.86,9.44,53.41,10.07,50.58,6594.26,0.36,41.56,25.31,NOT_ABLE_TO_WATER
62.3,17.88,55.87,15.12,69.73,0.0,0.0,61.51,31.67,NIGHT_OK
50.53,6.6,92.78,6.84,91.24,3956.87,0.0,37.25,31.17,FUNGI_ALERT_EXCESS_WATER
9.66,15.36,28.16,14.43,37.89,157285.8,4.94,13.79,27.46,WATER
29.62,16.05,82.03,14.68,87.82,44080.01,1.36,26.12,33.05,NOT_ABLE_TO_WATER
37.02,26.33,44.61,23.22,51.64,0.0,0.0,37.72,43.32,NOT_ABLE_TO_WATER
52.95,20.59,nan,18.42,55.55,0.0,0.0,65.36,30.63,INSUFFICIENT_DATA
70.44,42.12,78.67,41.45,84.86,157285.8,4.78,85.05,28.72,WATER
59.46,16.89,60.66,17.7,60.14,0.0,0.0,27.91,31.64,FUNGI_ALERT_EXCESS_WATER
41.14,26.87,52.52,26.83,49.39,157285.8,0.13,30.71,33.48,EXCESS_WATER
83.27,26.59,68.18,26.84,88.9,157285.8,5.1,50.65,30.72,FUNGI_ALERT_EXCESS_WATER
7.09,16.67,23.1,15.58,30.73,0.0,0.0,91.21,34.13,NOT_ABLE_TO_WATER
53.95,41.6,86.25,39.12,89.07,0.0,0.0,64.52,29.5,NOT_ABLE_TO_WATER
42.71,35.47,40.51,32.06,44.88,157285.8,4.74,42.47,29.65,OK
63.29,17.19,46.88,12.57,52.92,17848.16,0.57,72.38,25.99,LOW_TEMP_ALERT
28.88,30.65,18.89,30.44,15.46,141077.29,4.09,26.47,33.86,WATER
41.72,6.38,85.83,4.98,100.0,0.0,0.0,34.97,29.75,LOW_TEMP_ALERT
54.5,27.92,57.76,27.04,77.0,0.0,0.0,57.19,43.4,NIGHT_OK
33.51,36.52,29.14,36.04,37.98,157285.8,5.4,72.26,45.76,ANOMALY_DETECTED
87.51,14.02,75.96,13.66,70.6,157285.8,4.81,78.59,24.0,LOW_TEMP_ALERT
18.76,38.38,64.03,38.36,69.97,20515.63,0.47,19.74,43.51,ANOMALY_DETECTED
10.56,8.42,46.9,7.85,45.32,5433.77,0.65,31.43,29.01,NOT_ABLE_TO_WATER
76.42,43.49,75.91,43.29,78.07,157285.8,5.57,91.88,30.26,VENTILATE
22.21,36.45,70.82,38.82,76.32,144136.74,0.01,66.17,27.55,NOT_ABLE_TO_WATER
28.59,10.21,71.27,6.25,69.38,123873.83,4.75,25.23,32.71,WATER
75.21,13.84,55.41,11.59,56.38,0.0,0.0,78.64,24.0,LOW_TEMP_ALERT
94.68,29.38,nan,26.74,28.65,157285.8,4.92,91.85,28.98,INSUFFICIENT_DATA
5.09,17.5,31.96,15.66,38.65,0.0,0.0,78.94,32.42,NOT_ABLE_TO_WATER
19.85,33.17,88.33,31.36,91.19,8181.81,0.3,82.86,34.78,NOT_ABLE_TO_WATER
34.46,34.73,49.4,33.99,71.22,157285.8,5.28,40.09,35.55,WATER
55.69,6.88,65.51,7.78,59.58,5159.04,0.04,61.18,30.8,LOW_TEMP_ALERT
56.86,36.59,50.31,34.03,50.59,157285.8,5.64,85.02,34.31,WATER
77.61,31.64,46.17,31.66,51.88,157285.8,4.47,59.15,32.62,EXCESS_WATER
59.92,23.96,52.94,22.39,67.85,0.0,0.0,62.06,28.63,NIGHT_OK
90.49,23.61,57.68,19.31,65.09,157285.8,6.0,82.28,31.72,OK
29.33,38.82,16.52,39.62,15.25,0.0,0.0,62.36,24.0,NOT_ABLE_TO_WATER
43.07,16.7,67.99,14.33,73.4,15090.69,0.5,41.07,29.59,LOW_TEMP_ALERT
16.43,10.71,47.24,10.99,51.25,118147.47,3.79,24.25,29.33,WATER
19.97,34.22,62.8,32.65,66.33,34269.11,1.7,62.92,27.28,NOT_ABLE_TO_WATER
23.24,9.83,76.79,12.17,84.83,157285.8,4.71,30.6,29.02,WATER
18.23,23.36,40.7,21.78,50.49,945.41,0.56,27.11,nan,INSUFFICIENT_DATA
79.31,32.96,51.84,33.61,48.46,5834.66,0.0,77.63,29.16,LOW_LIGHT
25.85,15.1,68.76,14.93,71.12,157285.8,5.36,27.11,31.35,WATER
85.69,44.23,93.71,44.47,100.0,0.0,0.0,23.96,30.66,FUNGI_ALERT_EXCESS_WATER
28.87,31.99,24.0,30.45,39.21,157285.8,5.57,34.89,28.04,WATER
1.12,35.01,41.49,31.13,48.56,0.0,0.0,60.29,28.61,NOT_ABLE_TO_WATER
75.54,9.35,80.48,5.4,78.66,10774.91,0.0,80.07,32.24,LOW_TEMP_ALERT
10.35,6.26,73.36,2.0,87.83,97872.66,3.28,15.46,42.14,ANOMALY_DETECTED
73.16,29.63,77.66,29.85,86.41,157285.8,5.52,64.71,25.1,OK
15.91,40.32,58.88,37.49,54.06,157285.8,4.74,18.47,34.99,WATER
79.98,7.88,23.23,6.21,38.94,43550.64,2.03,38.45,33.59,EXCESS_WATER
80.8,40.71,27.75,40.52,23.4,0.0,0.0,41.92,30.58,FUNGI_ALERT_EXCESS_WATER
44.21,22.07,79.19,21.19,78.89,8791.76,0.5,23.97,26.0,FUNGI_ALERT_EXCESS_WATER
17.01,27.34,35.49,29.11,38.9,5101.13,0.0,21.91,27.96,NOT_ABLE_TO_WATER
32.34,38.02,48.3,36.11,44.8,0.0,0.0,89.72,35.14,NOT_ABLE_TO_WATER
50.47,39.2,88.19,36.54,92.04,0.0,0.0,48.81,24.71,NOT_ABLE_TO_VENTILATE
13.57,30.65,57.5,28.95,62.76,59403.55,1.92,22.63,26.0,NOT_ABLE_TO_WATER
26.33,25.31,72.09,23.84,83.34,0.0,0.0,31.7,29.53,NOT_ABLE_TO_WATER
29.65,34.27,49.87,34.53,35.8,157285.8,5.61,55.95,28.1,WATER
53.96,44.09,30.57,38.09,33.92,7054.61,0.8,48.2,32.82,NOT_ABLE_TO_VENTILATE
30.6,27.12,66.42,23.22,64.94,153534.55,5.15,37.72,30.29,WATER
60.27,33.52,79.24,34.68,85.68,157285.8,4.61,14.93,32.54,FUNGI_ALERT_EXCESS_WATER
88.33,34.71,78.0,30.03,81.89,0.0,0.0,53.06,30.58,FUNGI_ALERT_EXCESS_WATER
50.58,31.31,48.06,26.76,59.22,913.06,0.0,45.25,29.96,LOW_LIGHT
52.06,25.77,74.34,25.51,70.09,104269.27,3.28,80.98,29.95,WATER
14.09,32.81,79.32,27.35,95.16,0.0,0.0,79.36,31.41,NOT_ABLE_TO_WATER
7.11,27.7,55.45,25.9,59.33,0.0,0.0,45.48,31.56,NOT_ABLE_TO_WATER
82.99,5.88,40.29,6.59,44.83,0.0,0.0,29.17,28.07,FUNGI_ALERT_EXCESS_WATER
26.06,20.98,48.69,20.14,50.39,157285.8,5.03,26.15,31.17,WATER
87.07,18.93,35.3,18.52,40.33,39069.62,1.05,58.67,27.24,EXCESS_WATER
11.16,31.37,75.51,30.46,89.54,0.0,0.0,16.17,29.06,NOT_ABLE_TO_WATER
74.44,35.38,66.45,32.89,68.12,157285.8,5.22,80.72,29.13,OK
80.58,12.3,15.99,8.06,14.92,36224.02,0.15,82.16,31.36,LOW_TEMP_ALERT
47.67,34.96,24.04,36.77,21.18,157285.8,4.56,67.55,37.97,ANOMALY_DETECTED
2.77,40.13,73.57,35.82,96.59,0.0,0.0,20.43,31.03,NOT_ABLE_TO_WATER
55.58,43.83,54.24,40.05,50.25,0.0,0.0,55.94,27.24,NOT_ABLE_TO_VENTILATE
39.55,24.71,67.72,25.2,65.05,157285.8,5.46,70.93,26.14,WATER
51.05,11.97,29.19,10.89,35.89,6472.64,0.28,52.58,39.59,ANOMALY_DETECTED
70.84,42.87,32.6,41.48,47.53,123699.82,4.08,74.74,35.75,VENTILATE
71.96,27.23,23.99,26.37,35.19,157285.8,5.65,72.67,28.47,OK
61.34,12.09,63.86,11.17,76.78,157285.8,5.86,58.66,30.95,LOW_TEMP_ALERT
10.48,13.01,62.63,10.36,76.73,9489.55,0.88,26.82,27.2,NOT_ABLE_TO_WATER
70.78,43.14,43.28,38.86,49.36,0.0,0.0,43.81,27.94,FUNGI_ALERT_EXCESS_WATER
39.57,9.02,22.4,6.27,21.01,157285.8,4.89,38.43,27.69,WATER
54.19,8.2,39.65,7.94,54.33,157285.8,0.03,60.99,31.09,LOW_TEMP_ALERT
53.02,15.08,58.7,13.38,61.75,0.0,0.0,53.42,24.0,LOW_TEMP_ALERT
36.17,8.59,46.72,7.09,65.68,28941.06,0.13,78.33,27.63,NOT_ABLE_TO_WATER
47.31,21.26,92.81,16.38,86.06,146362.89,4.84,49.61,29.03,OK
34.53,36.67,71.64,39.79,81.02,6523.67,0.0,85.15,44.94,ANOMALY_DETECTED
20.85,34.69,93.8,33.14,90.72,76677.27,2.66,76.03,45.82,ANOMALY_DETECTED
15.61,7.24,85.29,4.31,81.86,0.0,0.0,11.58,27.56,NOT_ABLE_TO_WATER
24.06,40.39,46.0,40.51,58.47,0.0,0.0,20.58,29.44,NOT_ABLE_TO_WATER
56.95,40.72,20.29,38.74,8.58,38027.26,1.35,51.03,25.09,HYDRIC_STRESS_ALERT
32.02,38.75,19.07,36.48,11.3,1167.51,0.03,81.93,26.03,NOT_ABLE_TO_WATER
32.37,11.71,25.62,8.85,35.08,0.0,0.0,30.4,35.29,NOT_ABLE_TO_WATER
3.08,6.63,83.8,4.34,89.56,3819.36,0.54,28.25,32.16,NOT_ABLE_TO_WATER
4.98,17.32,70.19,17.86,82.97,157285.8,5.14,51.36,31.02,WATER
86.24,38.31,33.16,39.31,27.17,157285.8,5.54,92.62,31.73,VENTILATE
75.94,40.67,29.83,38.86,27.54,157285.8,4.67,46.21,27.31,EXCESS_WATER
61.84,20.28,41.27,19.18,34.75,0.0,0.0,67.44,25.05,NIGHT_OK
19.22,14.19,91.45,10.96,99.55,157285.8,6.13,80.74,32.19,WATER
89.65,12.39,46.15,12.29,44.19,20381.19,0.74,90.84,38.28,ANOMALY_DETECTED
59.12,26.21,60.74,22.39,60.48,157285.8,5.16,59.02,26.38,OK
11.1,39.31,79.91,36.87,74.7,0.0,0.0,94.94,36.95,NOT_ABLE_TO_WATER
73.8,41.02,67.84,38.16,60.82,0.0,0.0,36.48,29.4,FUNGI_ALERT_EXCESS_WATER
74.08,30.71,49.95,34.07,44.88,116124.78,4.15,83.23,30.47,OK
90.8,23.65,20.87,18.49,21.48,52.36,0.21,88.12,32.34,LOW_LIGHT
55.68,35.67,29.65,34.17,40.73,0.0,0.0,53.68,31.67,NIGHT_OK
95.81,28.35,89.28,28.63,95.97,157285.8,5.22,67.06,32.78,FUNGI_ALERT_EXCESS_WATER
77.82,24.21,31.36,22.05,22.34,32192.65,0.99,83.23,27.9,OK
19.57,37.79,18.16,36.1,22.98,19139.98,0.25,16.99,32.11,NOT_ABLE_TO_WATER
22.78,14.33,58.43,12.51,60.16,0.0,0.0,13.98,31.91,NOT_ABLE_TO_WATER
12.85,21.5,92.2,24.63,95.38,8999.63,0.01,10.23,28.78,NOT_ABLE_TO_WATER
62.35,20.49,20.29,21.46,13.65,28215.9,1.1,65.28,31.87,OK
59.88,32.93,36.28,30.28,27.86,153815.06,4.9,94.9,26.28,WATER
45.59,5.06,74.21,2.31,63.97,0.0,0.0,52.07,32.97,LOW_TEMP_ALERT
58.51,8.47,55.22,8.89,64.68,1001.43,0.0,54.59,30.91,LOW_TEMP_ALERT
67.48,16.61,30.2,16.26,24.3,0.0,0.0,63.43,24.0,NIGHT_OK
74.1,40.3,49.46,38.12,52.41,0.0,0.0,79.43,27.32,NOT_ABLE_TO_VENTILATE
62.68,25.09,91.96,22.77,100.0,0.0,0.0,64.7,24.0,NIGHT_OK
78.74,23.14,33.36,19.92,42.48,46761.36,1.38,76.93,35.68,OK
89.12,30.1,81.84,28.12,82.42,49506.97,1.74,87.9,30.83,OK
92.45,39.97,56.38,34.55,59.62,4324.75,0.06,13.5,26.34,EXCESS_WATER
8.29,nan,37.2,3.43,28.86,23134.02,0.0,12.35,24.94,INSUFFICIENT_DATA
21.62,31.11,63.84,32.34,77.53,0.0,0.0,22.59,24.91,NOT_ABLE_TO_WATER
42.16,32.65,67.63,33.31,82.28,157285.8,4.97,46.09,35.04,OK
9.41,37.12,64.57,41.62,75.0,0.0,0.0,29.8,27.9,NOT_ABLE_TO_WATER
68.41,16.07,59.39,11.44,64.05,529.9,0.17,67.15,40.32,ANOMALY_DETECTED
63.27,16.91,24.67,16.79,30.32,30740.19,0.07,63.01,28.66,OK
36.18,40.96,66.15,45.03,64.47,157285.8,5.04,85.18,32.22,WATER
100.0,16.68,23.23,14.34,20.12,0.0,0.0,93.4,27.58,LOW_TEMP_ALERT
4.56,38.34,91.0,37.95,77.34,24937.59,1.37,11.46,32.74,NOT_ABLE_TO_WATER
60.13,15.59,35.78,13.98,39.51,0.0,0.0,60.2,32.19,LOW_TEMP_ALERT
91.39,14.23,18.32,9.03,24.98,157285.8,5.26,83.94,31.43,LOW_TEMP_ALERT
82.25,35.37,69.39,32.1,57.85,112600.26,4.67,88.45,25.25,OK
45.54,21.27,34.4,19.56,22.97,157285.8,5.24,57.55,32.13,WATER
63.32,6.64,39.87,5.41,43.95,1969.15,0.0,68.16,27.76,LOW_TEMP_ALERT
62.15,31.16,42.52,29.79,53.71,0.0,0.0,45.8,27.37,FUNGI_ALERT_EXCESS_WATER
17.28,12.63,85.0,11.37,91.07,0.0,0.0,22.66,24.58,NOT_ABLE_TO_WATER
78.16,9.7,28.68,12.02,35.69,41931.58,1.85,24.68,30.42,EXCESS_WATER
0.43,29.07,33.55,29.56,39.49,157285.8,6.06,77.82,33.59,WATER
57.93,20.67,51.77,21.03,42.81,157285.8,6.16,61.99,27.42,OK
49.34,26.26,50.51,26.05,51.49,157285.8,5.03,38.16,27.64,EXCESS_WATER
8.23,30.01,35.55,28.6,31.5,0.0,0.0,87.22,32.97,NOT_ABLE_TO_WATER
24.44,10.68,77.03,4.64,74.19,592.13,0.01,21.85,31.2,NOT_ABLE_TO_WATER
23.91,17.4,39.53,18.39,32.73,27939.5,0.91,33.88,33.77,NOT_ABLE_TO_WATER
76.73,41.26,60.46,39.65,60.5,157285.8,0.03,29.59,29.39,EXCESS_WATER
62.83,16.55,74.82,17.45,85.02,0.0,0.0,59.86,34.0,NIGHT_OK
42.88,37.92,27.16,35.07,36.15,4319.01,0.0,36.35,28.4,HYDRIC_STRESS_ALERT
13.03,31.01,48.65,28.46,49.02,92114.86,3.11,16.6,37.51,ANOMALY_DETECTED
96.01,42.91,38.13,40.47,44.39,33905.73,nan,55.32,28.75,INSUFFICIENT_DATA
72.26,33.16,88.19,31.52,99.18,157285.8,5.35,52.22,25.54,FUNGI_ALERT_EXCESS_WATER
83.52,39.08,92.77,36.98,100.0,0.0,0.0,46.07,32.01,FUNGI_ALERT_EXCESS_WATER
91.45,26.29,55.43,22.17,63.15,31909.41,1.17,90.07,32.96,OK
81.37,10.08,45.85,11.35,67.15,157285.8,5.32,41.91,34.77,EXCESS_WATER
33.74,15.71,87.54,14.96,92.72,157285.8,4.86,86.35,30.71,WATER
47.98,44.1,77.55,42.61,83.75,0.0,0.0,48.64,43.96,NOT_ABLE_TO_VENTILATE
48.07,37.24,33.78,35.13,26.59,0.0,0.0,48.51,31.23,NIGHT_OK
95.79,42.34,79.51,41.16,76.65,21201.92,0.9,90.16,32.32,NOT_ABLE_TO_VENTILATE
77.87,32.27,72.67,31.41,68.18,0.0,0.0,75.21,24.0,NIGHT_OK
33.42,16.79,86.15,15.75,97.8,130315.46,4.53,88.77,33.55,WATER
29.51,10.43,61.54,9.68,58.63,157285.8,5.59,32.2,29.46,WATER
2.07,38.78,60.78,37.92,71.55,157285.8,4.78,17.76,30.72,WATER
99.38,35.99,75.87,35.23,85.46,41225.84,1.81,22.69,41.94,ANOMALY_DETECTED
16.87,8.55,82.16,9.04,97.19,0.0,0.0,15.68,28.93,NOT_ABLE_TO_WATER
42.59,29.94,46.39,28.64,39.64,47263.35,1.49,92.22,31.32,NOT_ABLE_TO_WATER
86.77,7.21,48.95,1.65,56.99,0.0,0.0,62.76,28.47,FUNGI_ALERT_EXCESS_WATER
84.06,25.14,25.24,20.08,23.68,157285.8,4.65,83.48,29.53,OK
43.06,18.25,30.94,18.05,42.29,3163.07,0.0,40.19,38.73,ANOMALY_DETECTED
61.89,5.33,75.56,3.5,75.8,157285.8,5.73,63.33,31.75,LOW_TEMP_ALERT
26.88,41.43,26.12,41.19,41.95,98304.94,4.57,31.75,28.31,WATER
74.81,32.66,40.02,31.28,64.54,83904.57,3.3,72.5,25.01,OK
41.77,24.35,25.2,19.51,29.92,0.0,0.0,46.62,29.39,NIGHT_OK
43.69,42.72,70.92,38.43,65.36,157285.8,5.86,48.68,32.01,VENTILATE
57.21,37.5,60.91,34.71,61.26,49201.15,1.29,53.85,32.77,OK
14.58,25.78,35.65,23.14,37.07,157285.8,5.18,40.25,30.54,WATER
31.91,8.75,62.57,7.87,69.23,157285.8,4.77,32.52,36.15,WATER
62.07,22.93,51.69,22.87,53.17,0.0,0.0,53.38,29.51,NIGHT_OK
56.14,35.55,16.96,32.04,28.29,157285.8,5.92,45.38,29.46,EXCESS_WATER
55.51,8.61,68.61,7.67,84.46,157285.8,5.95,21.13,24.83,FUNGI_ALERT_EXCESS_WATER
4.65,25.09,79.53,22.06,81.1,157285.8,5.21,11.44,30.77,WATER
42.43,28.32,29.82,26.45,33.55,157285.8,4.55,46.25,34.32,OK
32.35,19.56,20.14,18.37,21.61,157285.8,4.83,26.47,30.31,WATER
17.09,11.24,59.38,10.04,74.71,36362.51,1.15,12.98,33.58,NOT_ABLE_TO_WATER
77.57,37.9,56.41,35.99,79.14,157285.8,4.95,75.11,34.36,VENTILATE
20.23,40.92,72.46,38.76,76.01,157285.8,5.25,21.91,24.0,WATER
98.61,32.2,47.14,29.02,65.72,0.0,0.0,17.01,24.58,FUNGI_ALERT_EXCESS_WATER
65.04,nan,16.37,25.62,13.64,0.0,0.0,83.91,24.0,INSUFFICIENT_DATA
73.63,23.49,25.01,22.38,25.49,122.38,0.0,64.5,31.1,LOW_LIGHT
12.7,10.8,86.26,11.84,93.59,157285.8,4.25,13.02,27.49,WATER
30.01,13.2,19.1,13.54,23.3,0.0,0.0,78.11,35.27,NOT_ABLE_TO_WATER
9.07,32.87,93.47,31.38,98.51,0.0,0.0,11.81,32.65,NOT_ABLE_TO_WATER
1.35,32.33,37.21,27.29,45.84,157285.8,4.99,57.51,26.46,WATER
16.53,19.4,60.57,17.35,63.59,0.0,0.0,17.32,28.17,NOT_ABLE_TO_WATER
21.82,41.42,59.96,39.34,71.18,157285.8,5.34,23.38,34.68,WATER
47.39,28.44,43.28,28.46,54.21,157285.8,4.28,47.23,28.59,OK
33.14,25.95,19.0,27.19,32.75,9286.67,0.08,52.01,24.0,NOT_ABLE_TO_WATER
54.39,20.07,38.43,15.68,35.62,157285.8,6.31,56.22,27.51,OK
4.26,18.07,29.47,18.03,29.11,21958.87,0.63,94.58,30.64,NOT_ABLE_TO_WATER
1.72,25.75,19.6,24.85,43.13,26078.75,1.05,74.12,27.32,NOT_ABLE_TO_WATER
90.9,5.86,32.32,2.73,37.54,0.0,0.0,55.27,36.4,FUNGI_ALERT_EXCESS_WATER
15.46,33.26,39.93,32.36,42.53,99225.34,3.14,16.51,38.41,ANOMALY_DETECTED
35.73,38.78,46.9,37.71,46.7,87586.3,0.06,34.26,28.41,NOT_ABLE_TO_WATER
92.31,11.82,25.82,8.48,37.74,0.0,0.0,93.54,35.83,LOW_TEMP_ALERT
50.89,5.18,36.85,5.98,56.1,0.0,0.0,48.73,30.9,LOW_TEMP_ALERT
59.76,34.87,23.62,34.32,24.3,0.0,0.0,59.99,26.83,NIGHT_OK
84.86,41.97,36.31,43.8,29.21,157285.8,5.36,79.52,34.98,VENTILATE
91.5,17.3,16.2,13.75,18.23,0.0,0.0,87.94,24.55,LOW_TEMP_ALERT
17.43,13.88,84.64,11.4,84.38,0.0,0.0,11.88,26.08,NOT_ABLE_TO_WATER
30.92,26.61,92.97,24.16,91.81,157285.8,4.95,28.08,28.49,WATER
47.32,10.2,32.88,7.02,41.69,0.0,0.0,48.46,26.21,LOW_TEMP_ALERT
72.48,33.09,23.36,33.29,34.77,28206.68,0.88,70.61,36.04,OK
8.87,37.75,86.88,39.45,100.0,68821.65,1.9,10.07,31.03,NOT_ABLE_TO_WATER
75.82,30.83,80.05,25.34,97.86,8691.54,1.08,37.73,33.88,FUNGI_ALERT_EXCESS_WATER
71.26,10.33,26.45,10.93,30.2,67039.65,2.87,64.74,34.26,LOW_TEMP_ALERT
34.28,21.89,67.59,19.56,73.4,31982.21,0.45,73.72,31.55,NOT_ABLE_TO_WATER
44.27,32.27,80.51,26.21,86.78,0.0,0.0,49.5,36.57,NIGHT_OK
91.69,17.84,48.91,16.71,45.06,157285.8,5.72,88.63,nan,INSUFFICIENT_DATA
66.95,14.71,90.4,15.71,93.06,157285.8,5.59,65.75,29.01,OK
72.87,11.63,72.94,10.75,95.31,85063.61,2.96,75.73,32.44,LOW_TEMP_ALERT
62.57,33.7,40.22,28.63,53.73,0.0,0.0,59.21,29.86,NIGHT_OK
50.13,11.99,55.61,9.65,76.49,157285.8,5.09,45.31,28.63,LOW_TEMP_ALERT
86.69,19.41,37.75,20.3,51.94,157285.8,4.66,92.24,30.96,OK
94.47,42.24,35.23,41.87,37.98,2177.27,0.0,93.78,28.45,NOT_ABLE_TO_VENTILATE
73.88,22.75,43.87,17.69,44.94,5849.57,0.0,62.62,31.35,EXCESS_WATER
93.89,37.5,88.03,41.07,93.02,6626.58,0.14,92.61,45.36,ANOMALY_DETECTED
78.81,42.43,93.75,44.6,98.35,0.0,0.0,73.93,31.1,NOT_ABLE_TO_VENTILATE
65.48,13.39,44.76,10.25,47.85,1998.22,0.0,37.16,25.72,EXCESS_WATER
9.73,18.49,18.31,14.59,18.49,157285.8,5.39,14.93,41.44,ANOMALY_DETECTED
38.25,8.41,60.59,5.3,83.61,157285.8,6.09,46.26,35.12,WATER
55.05,17.38,88.21,18.29,92.54,6648.14,0.82,53.24,36.29,LOW_LIGHT
83.88,37.98,29.33,34.57,46.73,44356.07,1.37,74.97,24.78,HYDRIC_STRESS_ALERT
32.52,21.74,23.78,20.13,36.87,117193.4,4.14,35.06,24.0,WATER
66.91,32.8,56.88,30.43,77.72,157285.8,5.26,49.58,33.38,EXCESS_WATER
83.49,33.29,52.37,34.55,55.1,157285.8,5.44,94.92,33.59,OK
35.15,nan,91.94,22.54,100.0,111239.25,4.06,16.54,29.65,INSUFFICIENT_DATA
78.65,16.09,64.56,15.32,65.26,0.0,0.0,31.61,27.92,FUNGI_ALERT_EXCESS_WATER
39.56,31.09,22.89,29.22,32.07,9136.59,0.88,35.52,24.73,NOT_ABLE_TO_WATER
13.14,28.65,24.18,26.18,20.13,157285.8,5.48,20.78,28.04,WATER
11.67,14.45,79.38,16.05,89.09,157285.8,4.6,10.42,24.0,WATER
15.66,11.31,18.75,14.46,17.05,157285.8,5.61,24.99,31.16,WATER
94.08,30.53,76.17,29.81,85.15,157285.8,6.66,85.59,25.81,OK
10.74,40.39,35.81,39.98,51.86,130275.65,4.07,12.05,32.29,WATER
55.17,8.08,94.52,7.95,100.0,157285.8,4.27,56.74,29.19,LOW_TEMP_ALERT
68.96,17.51,54.2,17.33,69.39,151921.83,4.15,68.94,41.65,ANOMALY_DETECTED
67.07,33.38,42.44,31.22,35.17,157285.8,5.96,14.34,45.11,ANOMALY_DETECTED
3.88,29.56,87.24,31.82,99.69,9751.26,0.4,24.74,28.45,NOT_ABLE_TO_WATER
90.72,38.37,51.06,34.95,57.21,105249.18,3.48,86.38,29.02,VENTILATE
98.4,39.42,63.31,40.9,63.13,157285.8,4.98,93.9,24.0,VENTILATE
29.14,6.39,16.96,7.61,12.76,8797.11,0.0,56.03,33.83,NOT_ABLE_TO_WATER
79.92,30.73,66.87,27.95,78.12,0.0,0.0,79.64,33.32,NIGHT_OK
36.24,30.52,29.16,28.59,29.35,0.0,0.0,44.25,31.65,NOT_ABLE_TO_WATER
56.47,16.35,79.2,13.18,90.14,122066.05,3.92,63.82,27.44,LOW_TEMP_ALERT
58.75,8.5,62.13,9.53,64.06,157285.8,5.69,63.89,37.57,ANOMALY_DETECTED
15.33,38.16,75.96,31.44,80.26,3335.73,0.24,21.71,24.0,NOT_ABLE_TO_WATER
26.92,37.03,89.47,32.2,96.44,0.0,0.0,33.12,24.0,NOT_ABLE_TO_WATER
70.27,44.7,64.24,41.16,67.09,157285.8,3.9,73.57,30.82,VENTILATE
80.48,43.71,51.57,42.19,52.12,4247.49,0.0,82.72,33.14,NOT_ABLE_TO_VENTILATE
27.35,32.57,33.03,31.22,34.45,0.0,0.0,70.69,38.64,NOT_ABLE_TO_WATER
12.88,10.26,66.65,nan,66.83,39972.92,1.65,15.93,29.82,INSUFFICIENT_DATA
68.05,39.44,41.53,39.53,49.16,0.0,0.0,62.78,28.07,NOT_ABLE_TO_VENTILATE
63.34,34.35,90.86,32.39,100.0,0.0,0.0,66.59,31.36,NIGHT_OK
90.25,38.21,38.92,34.53,40.13,9659.15,0.29,83.79,26.36,NOT_ABLE_TO_VENTILATE
91.9,17.32,91.56,13.09,90.57,0.0,0.0,60.76,29.28,FUNGI_ALERT_EXCESS_WATER
53.43,42.7,62.17,41.31,60.63,157285.8,6.32,50.39,26.43,VENTILATE
57.43,28.95,81.36,25.22,70.02,157285.8,5.56,83.73,29.62,WATER
44.68,9.03,48.18,2.47,53.45,0.0,0.0,30.49,30.42,FUNGI_ALERT_EXCESS_WATER
63.62,28.35,46.15,25.46,68.25,157285.8,4.64,88.18,30.63,WATER
31.94,44.65,28.74,42.58,47.73,0.0,0.0,37.06,32.51,NOT_ABLE_TO_WATER
87.43,17.14,70.04,16.34,71.98,15258.65,0.05,90.95,32.59,OK
95.63,22.89,25.72,24.58,36.48,157285.8,4.64,90.15,34.42,OK
17.13,24.41,18.97,22.2,27.92,0.0,0.0,70.07,29.33,NOT_ABLE_TO_WATER
71.6,34.36,82.46,37.21,88.76,157285.8,5.19,61.57,31.87,FUNGI_ALERT_EXCESS_WATER
24.45,8.02,24.46,5.77,27.35,104711.72,3.4,36.69,28.08,WATER
52.63,31.09,53.34,30.35,69.83,121576.85,3.85,29.16,32.66,EXCESS_WATER
68.59,27.55,25.92,28.91,26.55,0.0,0.0,62.32,24.0,NIGHT_OK
66.31,24.78,93.88,24.4,89.27,27111.3,0.29,72.04,25.49,OK
95.93,41.07,44.71,38.18,54.14,0.0,0.0,53.99,44.48,FUNGI_ALERT_EXCESS_WATER
53.02,9.97,65.85,8.72,75.96,0.0,0.0,45.6,31.03,LOW_TEMP_ALERT
33.07,21.11,90.71,19.28,94.81,5262.65,0.0,33.14,43.04,ANOMALY_DETECTED
39.47,40.64,19.64,40.02,20.19,34396.38,1.33,39.32,24.0,NOT_ABLE_TO_WATER
74.78,35.55,31.21,31.93,38.42,31902.29,0.86,73.01,29.99,OK
60.82,22.86,60.41,20.16,64.94,157285.8,5.06,54.59,24.0,OK
53.15,11.0,48.31,10.03,46.26,157285.8,4.47,69.19,28.67,WATER
25.54,6.77,74.81,4.31,87.47,157285.8,0.01,23.71,32.8,NOT_ABLE_TO_WATER
68.39,35.95,61.53,34.9,67.21,157285.8,4.72,85.42,30.32,WATER
79.87,33.65,21.21,31.52,34.39,157285.8,5.26,21.59,24.26,EXCESS_WATER
16.57,31.67,19.38,29.62,23.2,41213.89,1.5,13.52,28.86,NOT_ABLE_TO_WATER
92.9,12.1,87.95,7.96,83.33,53760.97,1.76,94.95,35.03,LOW_TEMP_ALERT
