soil_moisture_(%),env_temperature_(°C),env_humidity_(%),plants_temp_(°C),plants_hum_(%),light_intensity_(lux),power_(W),soil_moisture_baseline,label
50.79,44.47,51.56,43.03,51.39,49299.89,1.53,52.29,NOT_ABLE_TO_VENTILATE
33.88,20.05,43.86,20.38,44.77,110600.21,3.59,35.27,WATER
86.72,13.4,22.79,13.22,21.72,0.0,0.0,84.56,LOW_TEMP_ALERT
45.31,5.09,77.58,2.25,100.0,0.0,0.0,48.68,LOW_TEMP_ALERT
24.43,25.07,66.84,23.0,67.17,0.0,0.0,22.39,NOT_ABLE_TO_WATER
18.26,23.87,75.68,21.62,73.45,8085.29,0.24,40.39,NOT_ABLE_TO_WATER
59.39,23.88,24.48,21.46,nan,157285.8,5.28,63.41,INSUFFICIENT_DATA
78.43,35.77,29.01,33.9,40.57,0.0,0.0,14.37,FUNGI_ALERT_EXCESS_WATER
11.16,15.78,76.62,11.74,88.14,0.0,0.0,72.59,NOT_ABLE_TO_WATER
31.22,27.66,55.06,27.2,54.13,42898.85,1.58,30.2,NOT_ABLE_TO_WATER
90.7,42.11,37.56,37.32,47.58,0.0,0.0,91.28,NOT_ABLE_TO_VENTILATE
90.81,34.32,28.22,34.4,26.48,0.0,0.0,32.17,FUNGI_ALERT_EXCESS_WATER
30.51,16.07,31.98,13.24,39.76,157285.8,5.6,63.85,WATER
68.7,15.15,29.17,16.3,18.4,56535.03,1.42,70.37,OK
51.28,12.88,88.11,9.57,87.42,157285.8,5.51,31.84,FUNGI_ALERT_EXCESS_WATER
100.0,31.29,86.4,28.83,91.1,9711.15,0.53,91.89,LOW_LIGHT
34.12,7.05,70.05,3.57,82.43,157285.8,5.11,36.93,WATER
28.66,36.11,48.38,36.65,54.38,157285.8,5.35,34.87,WATER
57.92,36.6,52.43,nan,61.47,0.0,0.0,42.1,INSUFFICIENT_DATA
53.8,nan,72.81,35.68,95.06,47049.12,1.08,87.76,INSUFFICIENT_DATA
11.37,39.95,84.14,nan,84.78,2154.2,0.75,92.91,INSUFFICIENT_DATA
5.47,16.78,78.67,15.75,83.72,45304.41,1.65,33.27,NOT_ABLE_TO_WATER
66.4,13.12,55.06,10.73,43.76,0.0,0.0,64.23,LOW_TEMP_ALERT
23.69,7.52,79.33,7.38,85.4,157285.8,6.38,58.37,WATER
36.98,35.31,68.31,32.06,68.75,157285.8,4.61,55.31,WATER
31.21,24.79,85.24,21.92,79.68,0.0,0.0,60.57,NOT_ABLE_TO_WATER
33.09,27.94,39.94,26.68,59.49,9642.23,0.07,53.04,NOT_ABLE_TO_WATER
29.66,24.34,62.25,23.1,53.23,1605.11,0.0,29.53,NOT_ABLE_TO_WATER
30.47,30.17,57.04,27.99,69.12,122159.54,3.98,35.53,WATER
79.7,33.33,76.0,31.61,79.72,0.0,0.0,90.37,OK
30.76,37.42,53.05,36.5,73.83,72590.72,2.8,23.84,WATER
98.37,34.71,31.8,34.56,33.6,0.0,0.0,31.11,FUNGI_ALERT_EXCESS_WATER
46.11,27.04,80.82,26.66,80.04,0.0,0.0,44.15,OK
90.09,20.9,18.47,18.3,17.13,8754.07,0.22,85.01,LOW_LIGHT
98.09,31.09,77.17,28.76,77.84,8521.8,0.43,77.77,FUNGI_ALERT_EXCESS_WATER
71.66,17.87,63.07,13.01,68.05,4109.51,0.38,88.6,NOT_ABLE_TO_WATER
70.35,11.96,56.1,10.73,68.06,3312.99,0.44,62.94,LOW_TEMP_ALERT
40.83,19.47,26.66,14.0,36.4,157285.8,0.12,10.45,EXCESS_WATER
81.9,25.01,31.17,23.42,44.28,157285.8,6.74,18.21,EXCESS_WATER
83.63,8.67,81.68,9.38,90.31,0.0,0.0,79.27,LOW_TEMP_ALERT
69.89,29.94,40.48,30.48,40.78,157285.8,5.45,65.39,OK
11.7,28.51,38.72,24.51,42.83,0.0,0.0,15.16,NOT_ABLE_TO_WATER
71.7,15.87,54.82,16.56,47.17,157285.8,6.16,72.99,OK
38.86,43.83,24.98,40.63,30.25,0.0,0.0,39.97,NOT_ABLE_TO_WATER
92.65,16.61,18.7,14.86,13.03,157285.8,0.08,94.41,LOW_TEMP_ALERT
87.35,9.86,79.09,9.46,97.73,57438.81,1.77,61.65,FUNGI_ALERT_EXCESS_WATER
3.71,37.89,34.39,35.94,31.43,0.0,0.0,45.95,NOT_ABLE_TO_WATER
75.77,18.21,65.05,15.97,53.48,0.0,0.0,79.48,OK
45.79,22.97,94.63,22.93,100.0,0.0,0.0,35.39,OK
39.61,8.38,90.99,5.55,95.93,0.0,0.0,47.48,NOT_ABLE_TO_WATER
32.54,25.46,38.54,21.66,40.66,4740.79,0.03,28.86,NOT_ABLE_TO_WATER
36.7,43.99,45.61,43.37,44.39,157285.8,4.54,44.82,WATER
45.15,16.36,83.3,16.44,80.44,0.0,0.0,45.03,OK
31.57,25.07,32.68,19.99,43.76,21174.06,1.05,39.22,NOT_ABLE_TO_WATER
93.67,15.64,87.94,13.34,96.28,157285.8,5.27,86.25,LOW_TEMP_ALERT
78.53,25.48,64.55,25.76,75.19,0.0,0.0,80.86,OK
9.37,37.94,15.9,37.35,21.01,0.0,0.0,32.12,NOT_ABLE_TO_WATER
96.47,31.08,47.4,30.8,43.99,63481.3,2.22,58.66,EXCESS_WATER
29.55,10.74,53.73,7.24,57.95,42848.1,1.07,42.97,NOT_ABLE_TO_WATER
58.18,13.92,80.85,15.17,94.12,0.0,0.0,58.72,OK
16.64,41.94,89.84,40.46,82.54,130047.46,4.65,53.0,WATER
42.81,20.9,88.88,20.33,92.28,140435.6,5.34,13.61,FUNGI_ALERT_EXCESS_WATER
29.12,7.0,33.64,6.13,37.3,7444.58,0.91,29.04,NOT_ABLE_TO_WATER
56.06,17.46,90.33,12.7,91.93,157285.8,5.43,85.83,WATER
63.18,38.22,91.42,35.85,nan,0.0,0.0,60.79,INSUFFICIENT_DATA
19.26,36.52,37.38,32.6,40.6,157285.8,4.52,17.32,WATER
28.7,18.61,80.38,20.24,87.96,49084.44,1.65,30.47,NOT_ABLE_TO_WATER
99.91,42.82,27.93,40.53,35.33,157285.8,6.0,27.32,EXCESS_WATER
86.83,26.58,19.92,24.35,21.68,157285.8,5.33,16.58,EXCESS_WATER
75.05,30.73,48.62,28.74,60.47,0.0,0.0,72.81,OK
45.9,9.38,44.93,7.84,58.29,157285.8,5.79,46.56,LOW_TEMP_ALERT
13.43,32.14,86.12,28.91,89.6,157285.8,0.12,12.2,NOT_ABLE_TO_WATER
44.61,25.9,46.55,23.12,54.69,8673.03,0.31,46.66,LOW_LIGHT
33.49,19.46,77.98,21.3,91.72,0.0,0.0,24.74,NOT_ABLE_TO_WATER
92.18,16.9,37.81,15.15,37.56,0.0,0.0,77.96,OK
35.79,15.35,93.82,13.13,100.0,5162.35,0.99,38.84,NOT_ABLE_TO_WATER
34.74,29.54,62.69,26.05,65.63,38543.08,1.0,30.87,NOT_ABLE_TO_WATER
2.32,24.43,42.68,20.44,45.87,2960.06,0.0,58.99,NOT_ABLE_TO_WATER
37.27,31.96,43.89,29.53,49.78,0.0,0.0,33.39,NOT_ABLE_TO_WATER
17.32,29.01,31.11,25.22,32.08,0.0,0.0,78.31,NOT_ABLE_TO_WATER
65.78,21.28,47.69,16.93,56.69,99365.95,3.47,63.4,OK
84.62,42.05,78.59,42.13,94.42,157285.8,5.64,18.41,FUNGI_ALERT_EXCESS_WATER
64.52,21.86,53.64,20.9,42.87,0.0,0.0,61.41,OK
72.18,10.59,56.05,10.55,74.8,0.0,0.0,33.82,FUNGI_ALERT_EXCESS_WATER
65.62,11.99,26.55,9.74,nan,38708.3,1.83,67.12,INSUFFICIENT_DATA
85.65,6.01,46.85,7.32,58.76,0.0,0.0,26.75,FUNGI_ALERT_EXCESS_WATER
10.81,44.05,56.33,42.33,61.3,17453.08,0.86,12.62,NOT_ABLE_TO_WATER
68.6,18.43,29.15,13.62,24.38,45495.37,1.92,49.4,EXCESS_WATER
78.33,35.78,64.47,33.86,62.53,7523.15,1.15,87.73,LOW_LIGHT
81.87,28.95,35.11,28.62,55.19,0.0,0.0,79.34,OK
8.98,44.46,26.78,41.51,25.05,0.0,0.0,39.98,NOT_ABLE_TO_WATER
89.74,13.84,21.93,16.35,37.65,157285.8,4.68,91.42,OK
77.05,40.6,78.69,40.57,92.81,157285.8,5.47,77.51,VENTILATE
19.75,36.21,81.28,33.57,84.59,157285.8,5.72,53.98,WATER
40.38,9.26,25.86,8.12,32.18,75325.27,0.07,75.36,NOT_ABLE_TO_WATER
80.06,36.49,52.27,34.12,60.16,157285.8,5.0,69.86,OK
68.34,25.45,70.78,23.97,60.13,0.0,0.0,68.92,OK
82.14,7.28,68.39,7.83,72.14,0.0,0.0,87.8,LOW_TEMP_ALERT
27.74,15.33,40.99,11.5,34.12,94613.31,3.0,42.48,WATER
43.83,42.09,90.5,44.49,80.97,3882.54,0.0,49.51,NOT_ABLE_TO_VENTILATE
28.11,25.93,56.3,24.19,41.11,39464.46,1.47,25.55,NOT_ABLE_TO_WATER
74.73,22.71,71.57,18.5,68.92,0.0,0.0,66.49,OK
22.23,9.72,50.73,10.53,51.9,0.0,0.0,12.28,NOT_ABLE_TO_WATER
30.13,16.07,18.83,14.89,8.45,0.0,0.0,15.74,NOT_ABLE_TO_WATER
41.29,15.11,51.32,13.63,51.76,25660.42,0.83,26.69,LOW_TEMP_ALERT
2.78,19.53,15.94,19.58,33.2,13029.97,0.28,84.24,NOT_ABLE_TO_WATER
87.27,37.87,88.03,35.0,89.66,148597.89,5.34,87.41,OK
14.05,34.74,18.9,30.14,21.01,894.7,0.0,83.59,NOT_ABLE_TO_WATER
69.84,29.93,66.72,26.84,71.63,0.0,0.0,34.07,FUNGI_ALERT_EXCESS_WATER
37.56,nan,61.42,41.38,60.35,0.0,0.0,34.71,INSUFFICIENT_DATA
43.93,43.69,42.35,42.05,51.15,157285.8,5.44,59.73,WATER
41.18,41.19,22.16,38.95,20.71,3984.84,0.07,53.6,HYDRIC_STRESS_ALERT
28.87,31.54,90.54,30.32,100.0,0.0,0.0,34.78,NOT_ABLE_TO_WATER
24.51,24.26,68.06,22.11,63.96,29.16,0.0,21.22,NOT_ABLE_TO_WATER
86.43,5.33,31.48,3.19,39.38,0.0,0.0,49.4,FUNGI_ALERT_EXCESS_WATER
96.8,39.76,66.56,39.29,53.13,0.0,0.0,91.96,NOT_ABLE_TO_VENTILATE
33.67,28.46,20.26,26.77,26.79,43890.74,1.55,40.48,NOT_ABLE_TO_WATER
79.66,43.96,nan,40.51,48.99,34288.89,0.0,78.11,INSUFFICIENT_DATA
29.6,23.72,90.98,21.43,86.23,0.0,0.0,32.43,NOT_ABLE_TO_WATER
31.08,32.85,31.73,27.0,39.85,47918.31,1.07,72.37,NOT_ABLE_TO_WATER
47.71,35.61,71.51,33.6,74.52,0.0,0.0,46.62,OK
58.56,18.67,92.69,14.99,82.63,157285.8,4.98,54.4,LOW_TEMP_ALERT
41.47,39.93,91.99,38.42,98.39,13976.59,0.85,36.41,NOT_ABLE_TO_VENTILATE
48.12,22.99,90.83,23.56,89.86,0.0,0.0,66.88,NOT_ABLE_TO_WATER
63.29,11.38,57.0,10.21,57.45,157285.8,5.91,73.47,LOW_TEMP_ALERT
44.78,26.83,40.53,23.22,54.91,157285.8,5.06,41.59,OK
74.23,28.29,34.5,25.2,32.81,0.0,0.0,64.9,OK
93.52,34.24,85.27,34.7,88.85,5924.34,0.52,93.75,LOW_LIGHT
25.51,11.03,16.54,9.22,19.24,0.0,0.0,36.22,NOT_ABLE_TO_WATER
6.83,13.83,37.03,8.7,34.76,157285.8,5.39,27.84,WATER
27.72,36.18,32.29,34.17,nan,121224.47,3.63,27.89,INSUFFICIENT_DATA
59.13,37.81,36.84,35.38,36.05,0.0,0.0,54.49,OK
77.31,19.73,28.41,19.1,46.6,0.0,0.0,78.59,OK
73.12,20.18,75.55,16.97,78.11,0.0,0.0,69.91,OK
16.03,22.16,74.39,19.78,91.74,39188.59,1.25,10.99,NOT_ABLE_TO_WATER
85.57,8.76,65.87,7.22,69.52,0.0,0.0,85.86,LOW_TEMP_ALERT
63.42,22.75,41.01,16.27,36.88,157285.8,5.26,72.56,OK
39.81,32.24,29.89,29.56,44.75,0.0,0.0,42.06,NOT_ABLE_TO_WATER
77.49,13.7,60.89,13.01,77.61,717.43,0.41,79.92,LOW_TEMP_ALERT
31.44,22.86,76.91,19.41,79.31,0.0,0.0,33.97,NOT_ABLE_TO_WATER
16.84,25.41,76.43,23.66,91.0,8262.24,1.26,15.49,NOT_ABLE_TO_WATER
19.73,35.44,81.23,33.52,79.91,0.0,0.0,56.78,NOT_ABLE_TO_WATER
36.61,24.55,79.85,20.65,70.24,95051.34,3.72,29.64,WATER
42.95,22.99,71.39,25.11,64.69,150543.85,5.25,51.1,OK
93.95,16.98,88.27,15.31,93.61,1707.08,0.0,90.65,LOW_LIGHT
48.47,29.21,73.71,30.82,83.75,157285.8,4.32,45.31,OK
58.4,25.2,47.01,23.51,44.18,17281.26,0.21,60.02,OK
1.42,42.69,38.41,42.62,19.98,106553.44,3.99,43.63,WATER
22.61,5.11,36.75,4.35,43.84,0.0,0.0,17.15,NOT_ABLE_TO_WATER
70.32,25.98,65.15,23.28,65.98,2886.65,0.0,85.48,NOT_ABLE_TO_WATER
22.28,38.7,52.19,39.94,55.26,0.0,0.0,52.12,NOT_ABLE_TO_WATER
7.3,15.87,32.56,11.55,32.79,157285.8,0.04,11.38,NOT_ABLE_TO_WATER
66.99,12.55,23.33,10.83,24.69,0.0,0.0,75.21,LOW_TEMP_ALERT
55.89,38.54,56.65,35.56,62.58,13354.33,0.0,60.45,OK
27.56,36.07,26.54,31.8,25.6,157285.8,4.42,22.88,WATER
7.51,31.77,54.48,31.29,57.79,32817.89,1.88,15.78,NOT_ABLE_TO_WATER
27.64,20.45,39.42,15.78,50.07,0.0,0.0,19.17,NOT_ABLE_TO_WATER
41.03,25.02,59.94,25.81,66.86,1443.07,0.0,38.54,LOW_LIGHT
18.94,22.89,35.69,20.37,37.56,0.0,0.0,15.3,NOT_ABLE_TO_WATER
83.55,16.86,65.64,16.56,73.22,157285.8,4.45,76.1,OK
64.32,25.6,40.82,27.93,38.08,0.0,0.0,92.67,NOT_ABLE_TO_WATER
35.48,37.37,46.38,36.88,57.63,157285.8,4.42,35.47,WATER
56.45,28.34,88.01,24.57,80.99,0.0,0.0,56.59,OK
42.34,30.6,24.27,29.56,29.77,157285.8,0.11,47.69,OK
93.2,24.87,39.26,24.51,50.32,0.0,0.0,94.04,OK
71.18,30.63,50.85,27.22,45.79,151523.36,4.66,31.73,EXCESS_WATER
70.98,30.66,68.95,28.6,72.48,157285.8,5.2,67.76,OK
59.78,30.87,89.51,31.17,95.25,0.0,0.0,58.46,OK
28.58,17.95,61.13,15.56,60.25,0.0,0.0,24.17,NOT_ABLE_TO_WATER
96.75,36.24,63.09,33.88,61.84,108713.39,4.2,27.21,EXCESS_WATER
53.67,13.49,22.58,13.69,20.15,157285.8,5.23,56.56,LOW_TEMP_ALERT
85.02,25.01,32.96,23.13,41.24,40048.5,1.1,83.63,OK
24.17,30.81,94.49,29.99,100.0,76088.58,2.81,87.47,WATER
36.08,44.43,87.27,43.66,78.18,157285.8,4.28,13.07,WATER
76.35,40.17,85.39,37.73,87.71,90799.85,3.93,70.27,VENTILATE
74.06,40.58,61.0,37.73,64.93,157285.8,4.94,21.94,EXCESS_WATER
73.31,26.64,17.04,25.87,14.59,0.0,0.0,75.52,OK
75.63,44.87,90.08,41.37,100.0,157285.8,5.56,74.47,VENTILATE
39.33,27.79,70.33,27.46,59.7,157285.8,5.72,17.6,WATER
92.46,28.56,52.72,24.05,56.68,2380.63,0.01,90.86,LOW_LIGHT
33.7,36.41,60.47,35.13,71.12,78760.2,2.82,37.47,WATER
4.81,34.78,22.84,36.8,29.29,0.0,0.0,62.18,NOT_ABLE_TO_WATER
62.37,44.99,85.56,40.05,100.0,0.0,0.0,63.54,NOT_ABLE_TO_VENTILATE
59.33,33.77,15.48,32.11,26.38,0.0,0.0,55.81,OK
49.98,42.09,57.06,42.16,79.23,0.0,0.0,45.58,NOT_ABLE_TO_VENTILATE
75.09,27.5,28.44,26.61,28.34,157285.8,4.77,69.46,OK
36.51,36.14,47.85,31.74,58.03,0.0,0.0,26.31,NOT_ABLE_TO_WATER
76.67,39.86,29.31,38.24,43.92,132040.16,4.6,76.57,VENTILATE
13.07,32.26,44.51,29.79,43.14,9257.9,0.5,79.32,NOT_ABLE_TO_WATER
57.79,39.35,90.36,36.63,92.8,12086.8,0.0,47.36,NOT_ABLE_TO_VENTILATE
75.22,29.46,46.39,29.41,52.88,0.0,0.0,75.56,OK
97.36,11.78,22.95,10.9,28.18,157285.8,5.1,24.86,EXCESS_WATER
22.27,37.46,93.92,34.49,100.0,73050.73,2.44,21.09,WATER
82.46,23.5,28.26,23.59,36.73,157285.8,5.87,15.32,EXCESS_WATER
45.87,8.22,59.93,7.98,65.09,0.0,0.0,70.06,NOT_ABLE_TO_WATER
78.25,20.01,87.88,18.49,100.0,157285.8,6.21,18.59,FUNGI_ALERT_EXCESS_WATER
71.75,33.28,72.05,32.96,78.83,157285.8,4.49,75.96,OK
60.9,23.11,28.08,20.96,25.35,157285.8,4.54,36.46,EXCESS_WATER
20.22,25.91,49.7,26.51,62.68,42170.45,1.35,16.36,NOT_ABLE_TO_WATER
10.8,29.55,25.16,28.19,43.14,0.0,0.0,17.13,NOT_ABLE_TO_WATER
81.06,26.97,43.94,25.25,48.99,0.0,0.0,78.28,OK
58.0,18.62,70.96,19.17,76.04,0.0,0.0,46.84,OK
61.87,44.84,40.63,46.55,51.43,21610.49,0.05,21.56,EXCESS_WATER
66.06,27.66,52.15,28.07,55.62,46334.33,1.67,68.34,OK
80.29,8.43,21.49,9.25,28.51,4511.11,0.0,77.72,LOW_TEMP_ALERT
97.26,18.0,29.07,18.11,28.45,0.0,0.0,93.97,OK
nan,23.44,20.96,21.89,19.69,157285.8,5.73,60.1,INSUFFICIENT_DATA
78.15,17.0,36.08,13.81,41.76,157285.8,5.19,78.11,LOW_TEMP_ALERT
82.36,15.78,53.46,18.11,61.86,2630.05,0.43,27.64,EXCESS_WATER
60.54,11.33,42.58,7.17,52.25,1256.99,0.0,65.1,LOW_TEMP_ALERT
87.08,14.05,33.11,16.99,45.59,29690.84,0.87,78.67,OK
67.68,9.85,80.16,11.99,86.89,0.0,0.0,63.26,LOW_TEMP_ALERT
20.01,25.16,61.11,26.93,57.11,0.0,0.0,62.61,NOT_ABLE_TO_WATER
39.19,16.57,79.28,13.85,82.93,157285.8,4.76,30.93,WATER
17.23,12.97,80.76,14.51,93.97,149137.38,4.61,69.39,WATER
78.44,41.12,91.31,39.81,97.85,0.0,0.0,54.96,FUNGI_ALERT_EXCESS_WATER
6.89,44.44,17.11,41.55,13.13,0.0,0.0,20.29,NOT_ABLE_TO_WATER
54.33,23.71,68.96,21.88,72.36,157285.8,5.01,47.05,OK
88.6,26.48,60.24,25.8,74.34,0.0,0.0,80.73,OK
54.97,7.83,63.32,7.3,53.32,0.0,0.0,58.7,LOW_TEMP_ALERT
36.64,35.02,85.08,35.48,84.63,157285.8,5.35,24.74,WATER
79.02,11.7,53.04,10.94,nan,157285.8,5.98,78.19,INSUFFICIENT_DATA
96.88,20.51,70.83,15.85,83.2,157285.8,5.66,82.06,OK
55.82,23.07,24.08,25.25,25.17,157285.8,5.76,58.01,OK
62.47,35.59,19.41,34.36,32.47,0.0,0.0,32.38,FUNGI_ALERT_EXCESS_WATER
55.55,nan,82.5,34.68,86.84,62109.56,2.03,41.53,INSUFFICIENT_DATA
7.7,41.3,60.46,39.73,51.97,157285.8,5.49,16.33,WATER
44.14,36.57,34.15,34.1,26.15,157285.8,5.15,84.11,WATER
41.03,21.6,47.02,22.86,49.2,22123.09,1.7,78.31,NOT_ABLE_TO_WATER
17.63,25.2,94.27,26.51,97.39,0.0,0.0,12.49,NOT_ABLE_TO_WATER
66.95,40.2,73.35,40.68,81.96,2907.66,0.05,41.88,FUNGI_ALERT_EXCESS_WATER
71.92,17.02,52.3,15.17,55.61,157285.8,6.35,67.57,OK
16.4,10.79,77.83,10.55,74.21,0.0,0.0,20.57,NOT_ABLE_TO_WATER
24.59,15.3,67.04,13.65,67.23,3321.78,0.31,56.17,NOT_ABLE_TO_WATER
51.75,37.13,66.86,33.32,65.08,40291.46,0.7,57.22,OK
74.19,25.79,48.99,23.11,31.71,157285.8,6.13,67.49,OK
71.38,37.61,16.45,35.8,22.65,0.0,0.0,66.09,OK
41.81,26.21,43.1,26.2,50.81,0.0,0.0,52.72,OK
24.46,22.28,26.33,21.55,49.83,49022.29,1.03,22.52,NOT_ABLE_TO_WATER
53.69,19.57,55.1,19.4,58.36,157285.8,5.66,59.22,OK
39.07,21.71,28.56,18.55,42.32,84920.65,2.91,11.41,WATER
68.54,18.37,54.87,15.88,57.7,114080.47,3.12,69.38,OK
85.52,16.4,50.35,19.06,51.1,0.0,0.0,37.52,FUNGI_ALERT_EXCESS_WATER
71.18,8.97,58.21,6.09,62.81,157285.8,5.64,80.37,LOW_TEMP_ALERT
43.88,32.57,67.56,32.37,73.79,0.0,0.0,58.11,OK
43.05,25.26,30.23,17.79,35.69,157285.8,5.42,44.02,OK
52.65,39.76,35.03,39.75,39.88,149050.67,5.04,60.02,VENTILATE
75.85,22.65,28.19,22.1,42.32,109830.36,3.67,77.13,OK
11.18,14.8,93.12,13.28,99.47,48991.89,2.04,13.95,WATER
74.61,5.35,64.97,0.0,70.83,45690.23,1.17,81.34,LOW_TEMP_ALERT
43.52,39.24,35.05,35.53,29.91,157285.8,0.13,33.17,OK
63.22,43.04,34.53,43.6,34.93,0.0,0.0,57.24,NOT_ABLE_TO_VENTILATE
85.19,44.79,16.53,42.78,5.77,0.0,0.0,89.47,HYDRIC_STRESS_ALERT
60.33,38.66,35.04,35.17,34.46,0.0,0.0,85.36,NOT_ABLE_TO_WATER
95.99,44.39,94.0,45.42,98.57,157285.8,4.69,89.12,VENTILATE
63.71,43.6,78.3,44.04,77.71,157285.8,0.09,27.26,FUNGI_ALERT_EXCESS_WATER
69.02,34.83,90.51,29.32,99.72,0.0,0.0,15.58,FUNGI_ALERT_EXCESS_WATER
16.74,38.77,46.85,36.85,58.11,0.0,0.0,14.92,NOT_ABLE_TO_WATER
46.61,38.17,32.26,34.61,46.21,0.0,0.0,24.18,FUNGI_ALERT_EXCESS_WATER
77.89,16.73,30.37,13.99,25.49,157285.8,5.38,75.34,LOW_TEMP_ALERT
20.59,20.65,25.12,17.86,37.26,157285.8,4.82,13.56,WATER
33.12,5.44,90.3,3.57,89.61,0.0,0.0,34.71,NOT_ABLE_TO_WATER
51.36,21.78,58.65,18.21,66.6,157285.8,4.92,93.07,WATER
62.54,5.72,54.16,3.65,47.8,154765.15,5.06,54.44,LOW_TEMP_ALERT
65.78,31.49,93.73,33.4,99.24,146060.97,4.47,67.35,OK
39.88,37.78,52.04,33.35,60.65,0.0,0.0,38.78,NOT_ABLE_TO_WATER
89.69,36.17,37.24,33.82,47.79,41447.47,2.02,89.64,OK
0.19,44.28,87.75,43.8,84.19,0.0,0.0,54.57,NOT_ABLE_TO_WATER
27.15,13.21,33.87,12.65,52.92,157285.8,5.25,31.36,WATER
91.0,33.04,94.48,31.14,98.04,157285.8,5.26,90.38,OK
62.72,37.55,55.24,36.05,62.51,157285.8,0.13,57.8,NOT_ABLE_TO_VENTILATE
69.79,20.02,78.0,15.85,67.59,0.0,0.0,17.52,FUNGI_ALERT_EXCESS_WATER
72.08,21.4,44.45,21.8,46.43,0.0,0.0,78.21,OK
11.81,24.89,41.16,21.35,44.6,6385.77,0.11,10.35,NOT_ABLE_TO_WATER
21.01,37.18,59.63,33.62,57.87,0.0,0.0,15.17,NOT_ABLE_TO_WATER
28.69,16.39,19.38,13.46,31.06,157285.8,5.58,29.52,WATER
91.37,44.87,26.5,44.51,27.57,157285.8,5.35,92.65,HYDRIC_STRESS_ALERT
14.08,6.7,53.74,3.58,47.36,29311.91,1.13,17.1,NOT_ABLE_TO_WATER
8.43,39.92,71.16,42.08,77.12,157285.8,0.02,12.97,NOT_ABLE_TO_WATER
87.4,21.2,89.39,19.41,100.0,157285.8,5.09,15.19,FUNGI_ALERT_EXCESS_WATER
8.6,26.25,43.56,20.05,55.58,157285.8,4.91,74.72,WATER
21.29,42.11,42.29,45.67,43.14,0.0,0.0,11.33,NOT_ABLE_TO_WATER
37.66,12.03,55.93,9.23,53.53,157285.8,0.01,15.42,NOT_ABLE_TO_WATER
55.03,14.07,27.26,11.1,40.91,157285.8,6.11,61.16,LOW_TEMP_ALERT
29.58,41.04,66.76,40.21,85.05,0.0,0.0,38.82,NOT_ABLE_TO_WATER
60.65,9.68,48.66,9.25,57.84,0.0,0.0,62.6,LOW_TEMP_ALERT
23.28,34.58,31.91,35.62,48.33,157285.8,4.73,27.89,WATER
11.61,16.6,87.25,12.48,92.76,0.0,0.0,19.13,NOT_ABLE_TO_WATER
54.63,37.32,44.05,35.11,37.94,0.0,0.0,56.96,OK
96.4,16.53,28.42,14.23,22.78,0.0,0.0,92.91,LOW_TEMP_ALERT
15.29,33.29,59.17,31.67,56.9,6749.11,0.0,16.34,NOT_ABLE_TO_WATER
95.84,31.19,70.99,27.43,70.82,0.0,0.0,52.36,FUNGI_ALERT_EXCESS_WATER
40.71,21.6,39.61,18.02,40.94,0.0,0.0,34.0,OK
21.5,22.26,31.52,17.54,31.58,1970.31,1.59,24.78,NOT_ABLE_TO_WATER
75.96,10.99,44.71,10.9,59.02,1331.78,0.07,81.52,LOW_TEMP_ALERT
47.84,5.47,21.88,1.14,24.18,0.0,0.0,79.55,NOT_ABLE_TO_WATER
72.3,13.5,70.31,8.89,72.62,0.0,0.0,83.01,LOW_TEMP_ALERT
27.14,30.75,40.33,29.37,31.07,157285.8,5.6,33.8,WATER
7.72,44.67,46.29,45.69,61.92,38276.75,2.39,51.03,WATER
65.97,8.72,60.11,8.21,66.42,157285.8,4.16,54.71,LOW_TEMP_ALERT
19.44,24.21,49.09,23.89,42.18,0.0,0.0,20.45,NOT_ABLE_TO_WATER
96.11,41.69,85.95,40.64,95.55,1463.0,0.0,40.74,FUNGI_ALERT_EXCESS_WATER
75.3,12.82,93.91,12.07,100.0,80553.49,3.17,74.95,LOW_TEMP_ALERT
95.49,9.1,24.7,3.63,35.05,157285.8,5.65,83.07,LOW_TEMP_ALERT
43.11,26.2,36.59,22.84,54.88,0.0,0.0,44.4,OK
76.89,43.48,69.55,40.34,66.76,1549.2,0.27,71.64,NOT_ABLE_TO_VENTILATE
41.85,26.37,68.26,24.91,67.16,1353.16,0.0,42.47,LOW_LIGHT
22.41,27.34,36.52,27.85,56.12,0.0,0.0,22.04,NOT_ABLE_TO_WATER
80.14,25.13,55.18,24.13,52.88,48064.65,1.67,24.55,EXCESS_WATER
82.49,8.9,59.23,9.73,41.66,105665.79,0.1,77.73,LOW_TEMP_ALERT
66.73,22.77,49.9,23.3,45.53,0.0,0.0,62.36,OK
83.55,42.1,83.3,40.21,83.54,1444.24,0.39,75.88,NOT_ABLE_TO_VENTILATE
58.07,19.35,48.83,18.84,54.34,0.0,0.0,56.19,OK
23.26,17.43,16.09,13.72,29.41,157285.8,5.84,22.83,WATER
21.3,9.72,46.15,13.5,63.86,0.0,0.0,14.01,NOT_ABLE_TO_WATER
80.08,28.85,62.38,26.96,75.59,127759.97,3.89,93.16,OK
53.47,42.35,20.46,42.82,21.75,119332.99,3.25,43.07,HYDRIC_STRESS_ALERT
29.22,32.32,21.97,30.79,14.87,157285.8,5.0,28.54,WATER
51.64,25.33,66.9,22.66,76.02,54033.39,2.75,41.89,OK
